2.2594274610000002e+03	6.9628000000000001e-01
2.2604080490000001e+03	6.9640999999999997e-01
2.2613946019999998e+03	6.9657000000000002e-01
2.2623820169999999e+03	6.9672999999999996e-01
2.2633702939999998e+03	6.9686000000000003e-01
2.2643594349999998e+03	6.9698000000000004e-01
2.2653494409999998e+03	6.9706999999999997e-01
2.2663403140000000e+03	6.9715000000000005e-01
2.2673269120000000e+03	6.9723000000000002e-01
2.2683195150000001e+03	6.9735000000000003e-01
2.2693129880000001e+03	6.9750000000000001e-01
2.2703073319999999e+03	6.9764999999999999e-01
2.2713025469999998e+03	6.9779000000000002e-01
2.2722986350000001e+03	6.9791000000000003e-01
2.2732955969999998e+03	6.9801999999999997e-01
2.2742882610000001e+03	6.9811000000000001e-01
2.2752869710000000e+03	6.9821999999999995e-01
2.2762865569999999e+03	6.9835000000000003e-01
2.2772870220000000e+03	6.9849000000000006e-01
2.2782883680000000e+03	6.9864000000000004e-01
2.2792905940000001e+03	6.9879000000000002e-01
2.2802885019999999e+03	6.9894000000000001e-01
2.2812924889999999e+03	6.9911000000000001e-01
2.2822973609999999e+03	6.9928999999999997e-01
2.2833031179999998e+03	6.9947000000000004e-01
2.2843097619999999e+03	6.9964999999999999e-01
2.2853172930000001e+03	6.9982000000000000e-01
2.2863257149999999e+03	6.9994999999999996e-01
2.2873297940000002e+03	7.0006000000000002e-01
2.2883399920000002e+03	7.0013999999999998e-01
2.2893510830000000e+03	7.0023000000000002e-01
2.2903630680000001e+03	7.0033000000000001e-01
2.2913759479999999e+03	7.0043999999999995e-01
2.2923897250000000e+03	7.0055999999999996e-01
2.2934043980000001e+03	7.0069999999999999e-01
2.2944147060000000e+03	7.0084999999999997e-01
2.2954311739999998e+03	7.0103000000000004e-01
2.2964485420000001e+03	7.0123999999999997e-01
2.2974668130000000e+03	7.0147000000000004e-01
2.2984859870000000e+03	7.0167999999999997e-01
2.2995060659999999e+03	7.0186000000000004e-01
2.3005270510000000e+03	7.0198000000000005e-01
2.3015436450000002e+03	7.0206000000000002e-01
2.3025664409999999e+03	7.0211999999999997e-01
2.3035901450000001e+03	7.0220000000000005e-01
2.3046147609999998e+03	7.0230000000000004e-01
2.3056402880000001e+03	7.0242000000000004e-01
2.3066614070000001e+03	7.0252000000000003e-01
2.3076887569999999e+03	7.0260000000000000e-01
2.3087170230000002e+03	7.0267000000000002e-01
2.3097462049999999e+03	7.0272999999999997e-01
2.3107763049999999e+03	7.0281000000000005e-01
2.3118073250000002e+03	7.0289999999999997e-01
2.3128392650000001e+03	7.0298000000000005e-01
2.3138667719999999e+03	7.0303000000000004e-01
2.3149005520000001e+03	7.0304000000000000e-01
2.3159352560000002e+03	7.0304999999999995e-01
2.3169708850000002e+03	7.0306000000000002e-01
2.3180074410000002e+03	7.0311999999999997e-01
2.3190449250000001e+03	7.0323000000000002e-01
2.3200833370000000e+03	7.0338999999999996e-01
2.3211172929999998e+03	7.0355000000000001e-01
2.3221575630000002e+03	7.0369000000000004e-01
2.3231987660000000e+03	7.0379999999999998e-01
2.3242409029999999e+03	7.0387000000000000e-01
2.3252839749999998e+03	7.0394000000000001e-01
2.3263279840000000e+03	7.0404000000000000e-01
2.3273729309999999e+03	7.0418000000000003e-01
2.3284133959999999e+03	7.0435000000000003e-01
2.3294602169999998e+03	7.0450999999999997e-01
2.3305079810000002e+03	7.0465999999999995e-01
2.3315566869999998e+03	7.0477000000000001e-01
2.3326063380000001e+03	7.0482999999999996e-01
2.3336569340000001e+03	7.0489000000000002e-01
2.3347084770000001e+03	7.0494000000000001e-01
2.3357555120000002e+03	7.0499000000000001e-01
2.3368089470000000e+03	7.0504000000000000e-01
2.3378633329999998e+03	7.0508000000000004e-01
2.3389186709999999e+03	7.0511999999999997e-01
2.3399749619999998e+03	7.0513999999999999e-01
2.3410322080000001e+03	7.0516000000000001e-01
2.3420849239999998e+03	7.0521999999999996e-01
2.3431440779999998e+03	7.0530000000000004e-01
2.3442041899999999e+03	7.0538999999999996e-01
2.3452652610000000e+03	7.0550000000000002e-01
2.3463272940000002e+03	7.0562000000000002e-01
2.3473902889999999e+03	7.0570999999999995e-01
2.3484487319999998e+03	7.0577999999999996e-01
2.3495136510000002e+03	7.0586000000000004e-01
2.3505795349999999e+03	7.0594000000000001e-01
2.3516463880000001e+03	7.0601000000000003e-01
2.3527142090000002e+03	7.0606999999999998e-01
