0.8430,2.07E-01
0.8440,2.07E-01
0.8450,2.07E-01
0.8460,2.07E-01
0.8470,2.07E-01
0.8480,2.07E-01
0.8490,2.07E-01
0.8500,2.07E-01
0.8510,2.06E-01
0.8520,2.06E-01
0.8530,2.06E-01
0.8540,2.06E-01
0.8550,2.06E-01
0.8560,2.06E-01
0.8570,2.06E-01
0.8580,2.06E-01
0.8590,2.06E-01
0.8600,2.06E-01
0.8610,2.06E-01
0.8620,2.06E-01
0.8630,2.06E-01
0.8640,2.06E-01
0.8650,2.06E-01
0.8660,2.06E-01
0.8670,2.06E-01
0.8680,2.07E-01
0.8690,2.07E-01
0.8700,2.07E-01
0.8710,2.07E-01
0.8720,2.07E-01
0.8730,2.07E-01
0.8740,2.07E-01
0.8750,2.07E-01
0.8760,2.08E-01
0.8770,2.08E-01
0.8780,2.08E-01
0.8790,2.08E-01
0.8800,2.09E-01
0.8810,2.09E-01
0.8820,2.09E-01
0.8830,2.10E-01
0.8840,2.10E-01
0.8850,2.10E-01
0.8860,2.10E-01
0.8870,2.11E-01
0.8880,2.11E-01
0.8890,2.11E-01
0.8900,2.12E-01
0.8910,2.12E-01
0.8920,2.13E-01
0.8930,2.13E-01
0.8940,2.14E-01
0.8950,2.14E-01
0.8960,2.15E-01
0.8970,2.15E-01
0.8980,2.16E-01
0.8990,2.16E-01
0.9000,2.17E-01
0.9010,2.17E-01
0.9020,2.18E-01
0.9030,2.18E-01
0.9040,2.19E-01
0.9050,2.19E-01
0.9060,2.20E-01
0.9070,2.20E-01
0.9080,2.21E-01
0.9090,2.22E-01
0.9100,2.22E-01
0.9110,2.23E-01
0.9120,2.24E-01
0.9130,2.25E-01
0.9140,2.25E-01
0.9150,2.26E-01
0.9160,2.27E-01
0.9170,2.28E-01
0.9180,2.28E-01
0.9190,2.29E-01
0.9200,2.30E-01
0.9210,2.31E-01
0.9220,2.32E-01
0.9230,2.33E-01
0.9240,2.33E-01
0.9250,2.34E-01
