#This file contains the downward and upward spectral flux (per wavelength) at TOA and the #secondary eclipse depth (= planet to star flux ratio).
#Spectral fluxes given in [erg s^-1 cm^-3].
#bin     cent_lambda[um]   low_int_lambda[um]   delta_lambda[um]   F_down_at_TOA   F_up_at_TOA     #planet/star flux ratio  
206     0.25794639        0.257914155          6.44785388e-05     1.24545e+06     891396          3.95395e-06             
207     0.258010877       0.257978634          6.44946584e-05     1.22925e+06     879515          3.95268e-06             
208     0.25807538        0.258043128          6.45107821e-05     1.21304e+06     867639          3.95142e-06             
209     0.258139899       0.258107639          6.45269098e-05     1.19682e+06     855768          3.95016e-06             
210     0.258204434       0.258172166          6.45430415e-05     1.1806e+06      843900          3.94889e-06             
211     0.258268985       0.258236709          6.45591773e-05     1.16438e+06     832038          3.94763e-06             
212     0.258333552       0.258301268          6.45753171e-05     1.14815e+06     820179          3.94636e-06             
213     0.258398135       0.258365844          6.45914609e-05     1.13192e+06     808325          3.94509e-06             
214     0.258462735       0.258430435          6.46076088e-05     1.11569e+06     796476          3.94383e-06             
215     0.25852735        0.258495043          6.46237607e-05     1.09945e+06     784631          3.94256e-06             
216     0.258591982       0.258559666          6.46399166e-05     1.08321e+06     772790          3.94129e-06             
217     0.25865663        0.258624306          6.46560766e-05     1.06696e+06     760954          3.94002e-06             
218     0.258721294       0.258688962          6.46722406e-05     1.05178e+06     749890          3.93875e-06             
219     0.258785975       0.258753635          6.46884087e-05     1.06943e+06     762228          3.93748e-06             
220     0.258850671       0.258818323          6.47045808e-05     1.10253e+06     785563          3.93621e-06             
221     0.258915384       0.258883028          6.47207569e-05     1.13563e+06     808888          3.93494e-06             
222     0.258980113       0.258947748          6.47369371e-05     1.16875e+06     832204          3.93367e-06             
223     0.259044858       0.259012485          6.47531213e-05     1.20187e+06     855511          3.9324e-06              
224     0.259109619       0.259077238          6.47693096e-05     1.23499e+06     878808          3.93113e-06             
225     0.259174396       0.259142008          6.47855019e-05     1.26813e+06     902095          3.92985e-06             
226     0.25923919        0.259206793          6.48016983e-05     1.30128e+06     925373          3.92858e-06             
227     0.259304          0.259271595          6.48178987e-05     1.33443e+06     948642          3.9273e-06              
228     0.259368826       0.259336413          6.48341032e-05     1.36759e+06     971900          3.92603e-06             
229     0.259433668       0.259401247          6.48503117e-05     1.40076e+06     995150          3.92475e-06             
230     0.259498526       0.259466097          6.48665243e-05     1.43394e+06     1.01839e+06     3.92348e-06             
231     0.259563401       0.259530964          6.48827409e-05     1.46712e+06     1.04162e+06     3.9222e-06              
232     0.259628292       0.259595847          6.48989616e-05     1.50032e+06     1.06484e+06     3.92093e-06             
233     0.259693199       0.259660745          6.49151864e-05     1.53352e+06     1.08805e+06     3.91965e-06             
234     0.259758122       0.259725661          6.49314152e-05     1.5659e+06      1.11066e+06     3.91837e-06             
235     0.259823062       0.259790592          6.4947648e-05      1.57835e+06     1.11912e+06     3.91709e-06             
236     0.259888018       0.25985554           6.49638849e-05     1.58232e+06     1.12158e+06     3.91581e-06             
237     0.25995299        0.259920504          6.49801259e-05     1.5863e+06      1.12403e+06     3.91454e-06             
238     0.260017978       0.259985484          6.49963709e-05     1.59028e+06     1.12648e+06     3.91326e-06             
239     0.260082982       0.26005048           6.501262e-05       1.59426e+06     1.12893e+06     3.91198e-06             
240     0.260148003       0.260115493          6.50288732e-05     1.59824e+06     1.13138e+06     3.91069e-06             
241     0.26021304        0.260180522          6.50451304e-05     1.60222e+06     1.13383e+06     3.90941e-06             
242     0.260278093       0.260245567          6.50613917e-05     1.6062e+06      1.13627e+06     3.90813e-06             
243     0.260343163       0.260310628          6.5077657e-05      1.61019e+06     1.13872e+06     3.90685e-06             
244     0.260408249       0.260375706          6.50939264e-05     1.61417e+06     1.14116e+06     3.90557e-06             
245     0.260473351       0.2604408            6.51101999e-05     1.61816e+06     1.1436e+06      3.90428e-06             
246     0.260538469       0.26050591           6.51264775e-05     1.62214e+06     1.14604e+06     3.903e-06               
247     0.260603604       0.260571036          6.51427591e-05     1.62613e+06     1.14848e+06     3.90171e-06             
248     0.260668755       0.260636179          6.51590448e-05     1.63012e+06     1.15092e+06     3.90043e-06             
249     0.260733922       0.260701338          6.51753345e-05     1.63411e+06     1.15335e+06     3.89914e-06             
250     0.260799105       0.260766514          6.51916284e-05     1.64104e+06     1.15786e+06     3.89786e-06             
251     0.260864305       0.260831705          6.52079263e-05     1.70462e+06     1.20233e+06     3.89657e-06             
252     0.260929521       0.260896913          6.52242283e-05     1.78998e+06     1.26211e+06     3.89528e-06             
253     0.260994754       0.260962137          6.52405343e-05     1.87535e+06     1.32187e+06     3.894e-06               
254     0.261060002       0.261027378          6.52568445e-05     1.96074e+06     1.38161e+06     3.89271e-06             
255     0.261125267       0.261092635          6.52731587e-05     2.04616e+06     1.44131e+06     3.89142e-06             
256     0.261190549       0.261157908          6.5289477e-05      2.13159e+06     1.501e+06       3.89013e-06             
257     0.261255846       0.261223197          6.53057993e-05     2.21705e+06     1.56066e+06     3.88884e-06             
258     0.26132116        0.261288503          6.53221258e-05     2.30253e+06     1.62029e+06     3.88755e-06             
259     0.26138649        0.261353825          6.53384563e-05     2.38803e+06     1.6799e+06      3.88626e-06             
260     0.261451837       0.261419164          6.53547909e-05     2.47355e+06     1.73948e+06     3.88497e-06             
261     0.2615172         0.261484519          6.53711296e-05     2.55909e+06     1.79904e+06     3.88368e-06             
262     0.261582579       0.26154989           6.53874724e-05     2.64466e+06     1.85857e+06     3.88239e-06             
263     0.261647975       0.261615277          6.54038193e-05     2.73024e+06     1.91808e+06     3.88109e-06             
264     0.261713387       0.261680681          6.54201702e-05     2.81585e+06     1.97756e+06     3.8798e-06              
265     0.261778815       0.261746101          6.54365253e-05     2.90148e+06     2.03702e+06     3.87851e-06             
266     0.26184426        0.261811538          6.54528844e-05     2.99121e+06     2.09932e+06     3.87721e-06             
267     0.261909721       0.261876991          6.54692476e-05     3.14583e+06     2.2071e+06      3.87592e-06             
268     0.261975198       0.26194246           6.54856149e-05     3.32299e+06     2.33062e+06     3.87462e-06             
269     0.262040692       0.262007945          6.55019863e-05     3.50019e+06     2.45408e+06     3.87333e-06             
270     0.262106202       0.262073447          6.55183618e-05     3.67744e+06     2.57749e+06     3.87203e-06             
271     0.262171729       0.262138966          6.55347414e-05     3.85473e+06     2.70084e+06     3.87073e-06             
272     0.262237272       0.2622045            6.55511251e-05     4.03206e+06     2.82415e+06     3.86944e-06             
273     0.262302831       0.262270052          6.55675129e-05     4.20944e+06     2.9474e+06      3.86814e-06             
