# Interpolated spectrum of TRAPPIST-1 at 1 AU
# WL(nm)	Flux(ergs/cm**2/s/nm)
3.111479e+03	4.839354e-02
3.123925e+03	5.031644e-02
3.136421e+03	4.966149e-02
3.148966e+03	4.984921e-02
3.161562e+03	5.029247e-02
3.174208e+03	4.872585e-02
3.186905e+03	5.220087e-02
3.199653e+03	4.762139e-02
3.212451e+03	5.202029e-02
3.225301e+03	5.086718e-02
3.238202e+03	5.038415e-02
3.251155e+03	5.191175e-02
3.264160e+03	5.164158e-02
3.277216e+03	5.107126e-02
3.290325e+03	5.160240e-02
3.303487e+03	5.176694e-02
3.316701e+03	5.109301e-02
3.329967e+03	5.345378e-02
3.343287e+03	5.024499e-02
3.356660e+03	5.156550e-02
3.370087e+03	5.211387e-02
3.383567e+03	5.090037e-02
3.397102e+03	5.163076e-02
3.410690e+03	5.078675e-02
3.424333e+03	5.112749e-02
3.438030e+03	5.112533e-02
3.451782e+03	5.087223e-02
3.465589e+03	5.131207e-02
3.479452e+03	5.085103e-02
3.493370e+03	4.915281e-02
3.507343e+03	5.182800e-02
3.521372e+03	4.949385e-02
3.535458e+03	5.017302e-02
3.549600e+03	5.002196e-02
3.563798e+03	4.963033e-02
3.578053e+03	4.961618e-02
3.592366e+03	4.993415e-02
3.606735e+03	4.951223e-02
3.621162e+03	4.896271e-02
3.635647e+03	4.896183e-02
3.650189e+03	4.890030e-02
3.664790e+03	4.871547e-02
3.679449e+03	4.796757e-02
3.694167e+03	4.799191e-02
3.708944e+03	4.862818e-02
3.723779e+03	4.846523e-02
3.738674e+03	4.686462e-02
3.753629e+03	4.812393e-02
3.768644e+03	4.705071e-02
3.783718e+03	4.780173e-02
3.798853e+03	4.709685e-02
3.814049e+03	4.672829e-02
3.829305e+03	4.531856e-02
3.844622e+03	4.587613e-02
3.860000e+03	4.600992e-02
3.875440e+03	4.511644e-02
3.890942e+03	4.447662e-02
3.906506e+03	4.418805e-02
3.922132e+03	4.385494e-02
3.937821e+03	4.304069e-02
3.953572e+03	4.210638e-02
3.969386e+03	4.130976e-02
3.985264e+03	3.990941e-02
4.001205e+03	3.923252e-02
4.017209e+03	3.866545e-02
4.033278e+03	3.755027e-02
4.049411e+03	3.580074e-02
4.065609e+03	3.574852e-02
4.081872e+03	3.319056e-02
4.098199e+03	3.374806e-02
4.114592e+03	3.275028e-02
4.131050e+03	3.181117e-02
4.147574e+03	3.222345e-02
4.164165e+03	2.994891e-02
4.180821e+03	3.027591e-02
4.197545e+03	3.010700e-02
4.214335e+03	2.856286e-02
4.231192e+03	2.959049e-02
4.248117e+03	2.687401e-02
4.265109e+03	2.705804e-02
4.282170e+03	2.712126e-02
4.299298e+03	2.507829e-02
4.316496e+03	2.437114e-02
4.333762e+03	2.331848e-02
4.351097e+03	2.224236e-02
4.368501e+03	2.109371e-02
4.385975e+03	2.024351e-02
4.403519e+03	1.939106e-02
4.421133e+03	1.896247e-02
4.438818e+03	1.797235e-02
4.456573e+03	1.773525e-02
4.474399e+03	1.684193e-02
4.492297e+03	1.670207e-02
4.510266e+03	1.655799e-02
4.528307e+03	1.588926e-02
4.546420e+03	1.596617e-02
4.564606e+03	1.514236e-02
4.582864e+03	1.566852e-02
4.601196e+03	1.551098e-02
4.619601e+03	1.529929e-02
4.638079e+03	1.513361e-02
4.656631e+03	1.563266e-02
4.675258e+03	1.500050e-02
4.693959e+03	1.547147e-02
4.712735e+03	1.478576e-02
4.731586e+03	1.489412e-02
4.750512e+03	1.451150e-02
4.769514e+03	1.388699e-02
4.788592e+03	1.371091e-02
4.807746e+03	1.385775e-02
4.826977e+03	1.371836e-02
4.846285e+03	1.341474e-02
4.865670e+03	1.328457e-02
4.885133e+03	1.291657e-02
4.904674e+03	1.266414e-02
4.924292e+03	1.237952e-02
4.943990e+03	1.223337e-02
4.963766e+03	1.155206e-02
4.983621e+03	1.262389e-02
5.003555e+03	1.154061e-02
5.023569e+03	1.101076e-02
5.043664e+03	1.162812e-02
5.063838e+03	1.138533e-02
5.084094e+03	1.091727e-02
5.104430e+03	1.119852e-02
5.124848e+03	1.081738e-02
5.145347e+03	1.103520e-02
5.165928e+03	1.040228e-02
5.186592e+03	1.108584e-02
5.207339e+03	1.028389e-02
5.228168e+03	1.071014e-02
5.249081e+03	1.019583e-02
5.270077e+03	1.026054e-02
5.291157e+03	1.006732e-02
5.312322e+03	1.020283e-02
5.333571e+03	1.016871e-02
5.354905e+03	9.698869e-03
5.376325e+03	9.760891e-03
5.397830e+03	9.641402e-03
5.419422e+03	8.761950e-03
5.441099e+03	9.487534e-03
5.462864e+03	9.099377e-03
5.484715e+03	9.071033e-03
5.506654e+03	9.065545e-03
5.528681e+03	8.466775e-03
5.550795e+03	8.451981e-03
5.572999e+03	8.280335e-03
5.595291e+03	8.715980e-03
5.617672e+03	8.271612e-03
5.640142e+03	8.430033e-03
5.662703e+03	8.181012e-03
5.685354e+03	7.725385e-03
5.708095e+03	7.842059e-03
5.730928e+03	7.473416e-03
5.753851e+03	8.033601e-03
5.776867e+03	7.410516e-03
5.799974e+03	7.739620e-03
5.823174e+03	7.115701e-03
5.846467e+03	7.225385e-03
5.869853e+03	7.218924e-03
5.893332e+03	7.070817e-03
5.916905e+03	7.417912e-03
5.940573e+03	6.804610e-03
5.964335e+03	7.105795e-03
5.988193e+03	7.047263e-03
6.012145e+03	7.198249e-03
6.036194e+03	6.641416e-03
6.060339e+03	6.769125e-03
6.084580e+03	7.115189e-03
6.108918e+03	6.600895e-03
6.133354e+03	7.289606e-03
6.157888e+03	6.784367e-03
6.182519e+03	6.637847e-03
6.207249e+03	6.749007e-03
6.232078e+03	6.709522e-03
6.257006e+03	6.515020e-03
6.282034e+03	6.561419e-03
6.307163e+03	6.432673e-03
6.332391e+03	6.423467e-03
6.357721e+03	6.270839e-03
6.383152e+03	5.940050e-03
6.408684e+03	5.548016e-03
6.434319e+03	5.695664e-03
6.460056e+03	5.095753e-03
6.485897e+03	4.548420e-03
6.511840e+03	4.629102e-03
6.537887e+03	4.522258e-03
6.564039e+03	4.237368e-03
6.590295e+03	4.030619e-03
6.616656e+03	4.027876e-03
6.643123e+03	3.938290e-03
6.669695e+03	3.956923e-03
6.696374e+03	3.920353e-03
6.723160e+03	3.879287e-03
6.750052e+03	4.007239e-03
6.777053e+03	3.704636e-03
6.804161e+03	3.699491e-03
6.831377e+03	3.540991e-03
6.858703e+03	3.674134e-03
6.886138e+03	3.681885e-03
6.913682e+03	3.622897e-03
6.941337e+03	3.611519e-03
6.969102e+03	3.577727e-03
6.996979e+03	3.621498e-03
7.024967e+03	3.468933e-03
7.053067e+03	3.408246e-03
7.081279e+03	3.379786e-03
7.109604e+03	3.250281e-03
7.138042e+03	3.402667e-03
7.166595e+03	3.360347e-03
7.195261e+03	3.298028e-03
7.224042e+03	3.203699e-03
7.252938e+03	3.170232e-03
7.281950e+03	3.180027e-03
7.311078e+03	3.226722e-03
7.340322e+03	3.008126e-03
7.369683e+03	2.992009e-03
7.399162e+03	3.126511e-03
7.428759e+03	2.889399e-03
7.458474e+03	2.926047e-03
7.488308e+03	2.927096e-03
7.518261e+03	2.889935e-03
7.548334e+03	2.900246e-03
7.578527e+03	2.711563e-03
7.608841e+03	2.579801e-03
7.639277e+03	2.745623e-03
7.669834e+03	2.626438e-03
7.700513e+03	2.645467e-03
7.731315e+03	2.571503e-03
7.762240e+03	2.497636e-03
7.793289e+03	2.515071e-03
7.824463e+03	2.557609e-03
7.855760e+03	2.462371e-03
7.887183e+03	2.243241e-03
7.918732e+03	2.358859e-03
7.950407e+03	2.317899e-03
7.982209e+03	2.246059e-03
8.014138e+03	2.314708e-03
8.046194e+03	2.162265e-03
8.078379e+03	2.216679e-03
8.110692e+03	2.108511e-03
8.143135e+03	2.140569e-03
8.175708e+03	2.113398e-03
8.208411e+03	2.020848e-03
8.241244e+03	2.081346e-03
8.274209e+03	1.972353e-03
8.307306e+03	2.033011e-03
8.340535e+03	1.920627e-03
8.373897e+03	1.877698e-03
8.407393e+03	2.008826e-03
8.441023e+03	1.863579e-03
8.474787e+03	1.953114e-03
8.508686e+03	1.846003e-03
8.542721e+03	1.875576e-03
8.576891e+03	1.828121e-03
8.611199e+03	1.864711e-03
8.645644e+03	1.853675e-03
8.680226e+03	1.797216e-03
8.714947e+03	1.801589e-03
8.749807e+03	1.699518e-03
8.784806e+03	1.758003e-03
8.819946e+03	1.709822e-03
8.855225e+03	1.690846e-03
8.890646e+03	1.744019e-03
8.926209e+03	1.725630e-03
8.961914e+03	1.626230e-03
8.997761e+03	1.668441e-03
9.033752e+03	1.638910e-03
9.069887e+03	1.641461e-03
9.106167e+03	1.595910e-03
9.142592e+03	1.611105e-03
9.179162e+03	1.588772e-03
9.215879e+03	1.572184e-03
9.252742e+03	1.508367e-03
9.289753e+03	1.516978e-03
9.326912e+03	1.506061e-03
9.364220e+03	1.552440e-03
9.401677e+03	1.443906e-03
9.439283e+03	1.422318e-03
9.477040e+03	1.443091e-03
9.514949e+03	1.422726e-03
9.553008e+03	1.468244e-03
9.591220e+03	1.372794e-03
9.629585e+03	1.360053e-03
9.668104e+03	1.354815e-03
9.706776e+03	1.336573e-03
9.745603e+03	1.355633e-03
9.784586e+03	1.363297e-03
9.823724e+03	1.292332e-03
9.863019e+03	1.298095e-03
9.902471e+03	1.150223e-03
9.942081e+03	1.258438e-03
9.981849e+03	1.223170e-03
1.002178e+04	1.219992e-03
1.006186e+04	1.176302e-03
1.010211e+04	1.131194e-03
1.014252e+04	1.176973e-03
1.018309e+04	1.159593e-03
1.022382e+04	1.113368e-03
1.026472e+04	1.089929e-03
1.030578e+04	1.079910e-03
1.034700e+04	1.053966e-03
1.038839e+04	1.027981e-03
1.042994e+04	1.006480e-03
1.047166e+04	9.817136e-04
1.051355e+04	1.009840e-03
1.055560e+04	9.707750e-04
1.059782e+04	9.384085e-04
1.064022e+04	9.593652e-04
1.068278e+04	9.608279e-04
1.072551e+04	9.054032e-04
1.076841e+04	8.890135e-04
1.081148e+04	9.045109e-04
1.085473e+04	9.185304e-04
1.089815e+04	8.222608e-04
1.094174e+04	8.533342e-04
1.098551e+04	7.763204e-04
1.102945e+04	7.863672e-04
1.107357e+04	7.907845e-04
1.111786e+04	7.829277e-04
1.116233e+04	7.646222e-04
1.120698e+04	7.459334e-04
1.125181e+04	7.442468e-04
1.129682e+04	7.272199e-04
1.134200e+04	7.171968e-04
1.138737e+04	7.192246e-04
1.143292e+04	7.004702e-04
1.147865e+04	6.905692e-04
1.152457e+04	6.713675e-04
1.157067e+04	6.459790e-04
1.161695e+04	6.363483e-04
1.166342e+04	6.489553e-04
1.171007e+04	6.136145e-04
1.175691e+04	5.759208e-04
1.180394e+04	5.959696e-04
1.185115e+04	5.829744e-04
1.189856e+04	5.800487e-04
1.194615e+04	5.768963e-04
1.199394e+04	5.699202e-04
1.204191e+04	5.643034e-04
1.209008e+04	5.330545e-04
1.213844e+04	5.257911e-04
1.218700e+04	5.457617e-04
1.223574e+04	5.140317e-04
1.228469e+04	5.262054e-04
1.233382e+04	4.961844e-04
1.238316e+04	4.940422e-04
1.243269e+04	4.539486e-04
1.248242e+04	4.856855e-04
1.253235e+04	4.494237e-04
1.258248e+04	4.615396e-04
1.263281e+04	4.518585e-04
1.268334e+04	4.456602e-04
1.273408e+04	4.544482e-04
1.278501e+04	4.184542e-04
1.283615e+04	4.099183e-04
1.288750e+04	4.353012e-04
1.293905e+04	3.971210e-04
1.299080e+04	4.097194e-04
1.304277e+04	3.879863e-04
1.309494e+04	3.958708e-04
1.314732e+04	3.826409e-04
1.319991e+04	3.801368e-04
1.325271e+04	3.563187e-04
1.330572e+04	3.511141e-04
1.335894e+04	3.585983e-04
1.341238e+04	3.592667e-04
1.346603e+04	3.330755e-04
1.351989e+04	3.485314e-04
1.357397e+04	3.333853e-04
1.362827e+04	3.292907e-04
1.368278e+04	3.255953e-04
1.373751e+04	3.066193e-04
1.379246e+04	3.237556e-04
1.384763e+04	2.935017e-04
1.390302e+04	3.188539e-04
1.395863e+04	3.069528e-04
1.401447e+04	2.864339e-04
1.407052e+04	3.085827e-04
1.412681e+04	2.792166e-04
1.418331e+04	2.674287e-04
1.424005e+04	2.755822e-04
1.429701e+04	2.831998e-04
1.435420e+04	2.611169e-04
1.441161e+04	2.605967e-04
1.446926e+04	2.476971e-04
1.452714e+04	2.559225e-04
1.458524e+04	2.515300e-04
1.464359e+04	2.414131e-04
1.470216e+04	2.386907e-04
1.476097e+04	2.520254e-04
1.482001e+04	2.345651e-04
1.487929e+04	2.233480e-04
1.493881e+04	2.287382e-04
1.499856e+04	2.226451e-04
1.505856e+04	2.216422e-04
1.511879e+04	2.142969e-04
1.517927e+04	2.095973e-04
1.523999e+04	2.176976e-04
1.530095e+04	2.105494e-04
1.536215e+04	2.021809e-04
1.542360e+04	1.964091e-04
1.548529e+04	1.977915e-04
1.554723e+04	1.862222e-04
1.560942e+04	1.933546e-04
1.567186e+04	1.905970e-04
1.573455e+04	1.799918e-04
1.579749e+04	1.848454e-04
1.586068e+04	1.791531e-04
1.592412e+04	1.867719e-04
1.598781e+04	1.634765e-04
1.605177e+04	1.699120e-04
1.611597e+04	1.625697e-04
1.618044e+04	1.702131e-04
1.624516e+04	1.545667e-04
1.631014e+04	1.644601e-04
1.637538e+04	1.641225e-04
1.644088e+04	1.586611e-04
1.650665e+04	1.504942e-04
1.657267e+04	1.484030e-04
1.663896e+04	1.378114e-04
1.670552e+04	1.478008e-04
1.677234e+04	1.526377e-04
1.683943e+04	1.445265e-04
1.690679e+04	1.386209e-04
1.697441e+04	1.380868e-04
1.704231e+04	1.488367e-04
1.711048e+04	1.242221e-04
1.717892e+04	1.352766e-04
1.724764e+04	1.246850e-04
1.731663e+04	1.246298e-04
1.738590e+04	1.184690e-04
1.745544e+04	1.270237e-04
1.752526e+04	1.226457e-04
1.759536e+04	1.171239e-04
1.766574e+04	1.146869e-04
1.773641e+04	1.143456e-04
1.780735e+04	1.139841e-04
1.787858e+04	1.180414e-04
1.795010e+04	1.066480e-04
1.802190e+04	1.139877e-04
1.809398e+04	1.091344e-04
1.816636e+04	9.730600e-05
1.823903e+04	1.070837e-04
1.831198e+04	1.067316e-04
1.838523e+04	1.016298e-04
1.845877e+04	9.986904e-05
1.853261e+04	9.158363e-05
1.860674e+04	8.818243e-05
1.868116e+04	9.404016e-05
1.875589e+04	9.114340e-05
1.883091e+04	9.762882e-05
1.890623e+04	9.018016e-05
1.898186e+04	8.588125e-05
1.905779e+04	9.253753e-05
1.913402e+04	9.060318e-05
1.921055e+04	8.071055e-05
1.928740e+04	8.265328e-05
1.936455e+04	8.475789e-05
1.944200e+04	7.352990e-05
1.951977e+04	8.551374e-05
1.959785e+04	7.589393e-05
1.967624e+04	7.675578e-05
1.991080e+04	7.428947e-05
