# Spectrum of GJ486 at 1 AU
# WL(nm)	Flux(ergs/cm**2/s/nm)
2.977803e+03	9.138289e-01
2.989715e+03	8.867238e-01
3.001673e+03	8.839554e-01
3.013680e+03	8.779072e-01
3.025735e+03	8.428971e-01
3.037838e+03	8.692339e-01
3.049989e+03	8.344335e-01
3.062189e+03	8.478291e-01
3.074438e+03	8.259294e-01
3.086736e+03	8.144019e-01
3.099083e+03	8.168414e-01
3.111479e+03	7.947552e-01
3.123925e+03	7.995257e-01
3.136421e+03	7.871152e-01
3.148966e+03	7.805546e-01
3.161562e+03	7.777316e-01
3.174208e+03	7.601155e-01
3.186905e+03	7.732725e-01
3.199653e+03	7.391040e-01
3.212451e+03	7.637284e-01
3.225301e+03	7.440802e-01
3.238202e+03	7.396596e-01
3.251155e+03	7.378524e-01
3.264160e+03	7.321494e-01
3.277216e+03	7.238206e-01
3.290325e+03	7.190640e-01
3.303487e+03	7.192460e-01
3.316701e+03	7.058233e-01
3.329967e+03	7.141932e-01
3.343287e+03	6.939504e-01
3.356660e+03	6.964063e-01
3.370087e+03	6.929172e-01
3.383567e+03	6.835714e-01
3.397102e+03	6.829985e-01
3.410690e+03	6.730182e-01
3.424333e+03	6.728647e-01
3.438030e+03	6.650072e-01
3.451782e+03	6.622338e-01
3.465589e+03	6.586612e-01
3.479452e+03	6.517392e-01
3.493370e+03	6.408760e-01
3.507343e+03	6.465318e-01
3.521372e+03	6.302154e-01
3.535458e+03	6.300793e-01
3.549600e+03	6.244011e-01
3.563798e+03	6.180861e-01
3.578053e+03	6.135514e-01
3.592366e+03	6.088506e-01
3.606735e+03	6.029356e-01
3.621162e+03	5.958708e-01
3.635647e+03	5.906531e-01
3.650189e+03	5.859331e-01
3.664790e+03	5.809603e-01
3.679449e+03	5.734980e-01
3.694167e+03	5.683663e-01
3.708944e+03	5.664103e-01
3.723779e+03	5.602395e-01
3.738674e+03	5.514101e-01
3.753629e+03	5.515786e-01
3.768644e+03	5.420665e-01
3.783718e+03	5.411274e-01
3.798853e+03	5.334472e-01
3.814049e+03	5.288758e-01
3.829305e+03	5.171967e-01
3.844622e+03	5.156137e-01
3.860000e+03	5.120881e-01
3.875440e+03	5.032579e-01
3.890942e+03	4.965516e-01
3.906506e+03	4.913600e-01
3.922132e+03	4.854224e-01
3.937821e+03	4.781918e-01
3.953572e+03	4.684122e-01
3.969386e+03	4.632475e-01
3.985264e+03	4.517888e-01
4.001205e+03	4.469127e-01
4.017209e+03	4.420639e-01
4.033278e+03	4.322004e-01
4.049411e+03	4.218083e-01
4.065609e+03	4.173215e-01
4.081872e+03	4.038048e-01
4.098199e+03	4.029716e-01
4.114592e+03	3.953432e-01
4.131050e+03	3.881148e-01
4.147574e+03	3.864871e-01
4.164165e+03	3.751177e-01
4.180821e+03	3.726622e-01
4.197545e+03	3.680698e-01
4.214335e+03	3.594618e-01
4.231192e+03	3.606303e-01
4.248117e+03	3.469131e-01
4.265109e+03	3.428647e-01
4.282170e+03	3.410866e-01
4.299298e+03	3.207906e-01
4.316496e+03	3.201204e-01
4.333762e+03	3.138067e-01
4.351097e+03	3.025449e-01
4.368501e+03	2.950218e-01
4.385975e+03	2.904593e-01
4.403519e+03	2.817218e-01
4.421133e+03	2.755984e-01
4.438818e+03	2.702471e-01
4.456573e+03	2.671842e-01
4.474399e+03	2.575829e-01
4.492297e+03	2.566225e-01
4.510266e+03	2.544714e-01
4.528307e+03	2.461840e-01
4.546420e+03	2.450067e-01
4.564606e+03	2.386577e-01
4.582864e+03	2.392612e-01
4.601196e+03	2.329743e-01
4.619601e+03	2.321003e-01
4.638079e+03	2.287913e-01
4.656631e+03	2.272392e-01
4.675258e+03	2.215251e-01
4.693959e+03	2.210956e-01
4.712735e+03	2.165346e-01
4.731586e+03	2.148801e-01
4.750512e+03	2.124497e-01
4.769514e+03	2.062378e-01
4.788592e+03	2.035984e-01
4.807746e+03	2.018026e-01
4.826977e+03	1.992553e-01
4.846285e+03	1.964853e-01
4.865670e+03	1.930292e-01
4.885133e+03	1.896560e-01
4.904674e+03	1.862002e-01
4.924292e+03	1.851417e-01
4.943990e+03	1.806658e-01
4.963766e+03	1.761578e-01
4.983621e+03	1.778619e-01
5.003555e+03	1.722243e-01
5.023569e+03	1.678331e-01
5.043664e+03	1.703369e-01
5.063838e+03	1.650327e-01
5.084094e+03	1.620617e-01
5.104430e+03	1.613294e-01
5.124848e+03	1.579289e-01
5.145347e+03	1.582674e-01
5.165928e+03	1.528054e-01
5.186592e+03	1.540816e-01
5.207339e+03	1.486123e-01
5.228168e+03	1.494226e-01
5.249081e+03	1.449146e-01
5.270077e+03	1.450637e-01
5.291157e+03	1.418282e-01
5.312322e+03	1.412003e-01
5.333571e+03	1.390713e-01
5.354905e+03	1.363117e-01
5.376325e+03	1.355756e-01
5.397830e+03	1.338250e-01
5.419422e+03	1.294465e-01
5.441099e+03	1.302592e-01
5.462864e+03	1.272254e-01
5.484715e+03	1.263261e-01
5.506654e+03	1.254807e-01
5.528681e+03	1.218355e-01
5.550795e+03	1.204185e-01
5.572999e+03	1.188174e-01
5.595291e+03	1.193137e-01
5.617672e+03	1.159468e-01
5.640142e+03	1.154926e-01
5.662703e+03	1.137549e-01
5.685354e+03	1.107769e-01
5.708095e+03	1.104081e-01
5.730928e+03	1.073826e-01
5.753851e+03	1.090327e-01
5.776867e+03	1.058031e-01
5.799974e+03	1.056934e-01
5.823174e+03	1.024456e-01
5.846467e+03	1.011967e-01
5.869853e+03	1.012706e-01
5.893332e+03	9.915762e-02
5.916905e+03	9.894721e-02
5.940573e+03	9.658503e-02
5.964335e+03	9.602727e-02
5.988193e+03	9.432992e-02
6.012145e+03	9.427056e-02
6.036194e+03	9.072885e-02
6.060339e+03	9.119336e-02
6.084580e+03	9.123544e-02
6.108918e+03	8.795356e-02
6.133354e+03	8.913137e-02
6.157888e+03	8.740118e-02
6.182519e+03	8.521931e-02
6.207249e+03	8.480727e-02
6.232078e+03	8.397588e-02
6.257006e+03	8.195984e-02
6.282034e+03	8.096732e-02
6.307163e+03	8.003633e-02
6.332391e+03	7.884671e-02
6.357721e+03	7.724145e-02
6.383152e+03	7.540197e-02
6.408684e+03	7.364326e-02
6.434319e+03	7.264723e-02
6.460056e+03	6.955220e-02
6.485897e+03	6.646520e-02
6.511840e+03	6.630352e-02
6.537887e+03	6.410601e-02
6.564039e+03	6.242772e-02
6.590295e+03	6.061847e-02
6.616656e+03	6.004593e-02
6.643123e+03	5.810124e-02
6.669695e+03	5.760137e-02
6.696374e+03	5.641039e-02
6.723160e+03	5.676881e-02
6.750052e+03	5.554255e-02
6.777053e+03	5.342168e-02
6.804161e+03	5.358675e-02
6.831377e+03	5.242143e-02
6.858703e+03	5.258671e-02
6.886138e+03	5.142640e-02
6.913682e+03	5.031825e-02
6.941337e+03	5.008315e-02
6.969102e+03	4.949677e-02
6.996979e+03	4.894885e-02
7.024967e+03	4.835768e-02
7.053067e+03	4.756980e-02
7.081279e+03	4.677307e-02
7.109604e+03	4.537621e-02
7.138042e+03	4.569203e-02
7.166595e+03	4.524629e-02
7.195261e+03	4.428257e-02
7.224042e+03	4.369173e-02
7.252938e+03	4.307916e-02
7.281950e+03	4.274279e-02
7.311078e+03	4.202404e-02
7.340322e+03	4.129754e-02
7.369683e+03	4.059328e-02
7.399162e+03	4.090935e-02
7.428759e+03	3.930541e-02
7.458474e+03	3.957662e-02
7.488308e+03	3.881307e-02
7.518261e+03	3.787683e-02
7.548334e+03	3.809783e-02
7.578527e+03	3.687274e-02
7.608841e+03	3.578280e-02
7.639277e+03	3.601280e-02
7.669834e+03	3.503560e-02
7.700513e+03	3.500799e-02
7.731315e+03	3.425567e-02
7.762240e+03	3.354769e-02
7.793289e+03	3.342656e-02
7.824463e+03	3.330288e-02
7.855760e+03	3.247822e-02
7.887183e+03	3.132709e-02
7.918732e+03	3.145209e-02
7.950407e+03	3.098418e-02
7.982209e+03	2.994721e-02
8.014138e+03	3.016498e-02
8.046194e+03	2.931633e-02
8.078379e+03	2.894882e-02
8.110692e+03	2.824222e-02
8.143135e+03	2.816277e-02
8.175708e+03	2.790639e-02
8.208411e+03	2.700415e-02
8.241244e+03	2.708098e-02
8.274209e+03	2.613501e-02
8.307306e+03	2.616636e-02
8.340535e+03	2.550989e-02
8.373897e+03	2.488933e-02
8.407393e+03	2.508900e-02
8.441023e+03	2.434423e-02
8.474787e+03	2.438235e-02
8.508686e+03	2.365299e-02
8.542721e+03	2.354631e-02
8.576891e+03	2.302839e-02
8.611199e+03	2.295425e-02
8.645644e+03	2.271834e-02
8.680226e+03	2.225587e-02
8.714947e+03	2.205252e-02
8.749807e+03	2.128229e-02
8.784806e+03	2.140593e-02
8.819946e+03	2.104003e-02
8.855225e+03	2.064761e-02
8.890646e+03	2.067643e-02
8.926209e+03	2.041215e-02
8.961914e+03	1.979437e-02
8.997761e+03	1.980561e-02
9.033752e+03	1.960662e-02
9.069887e+03	1.929773e-02
9.106167e+03	1.895609e-02
9.142592e+03	1.878427e-02
9.179162e+03	1.855283e-02
9.215879e+03	1.818519e-02
9.252742e+03	1.781611e-02
9.289753e+03	1.772163e-02
9.326912e+03	1.731876e-02
9.364220e+03	1.740265e-02
9.401677e+03	1.681711e-02
9.439283e+03	1.662830e-02
9.477040e+03	1.653173e-02
9.514949e+03	1.621386e-02
9.553008e+03	1.618245e-02
9.591220e+03	1.572339e-02
9.629585e+03	1.545552e-02
9.668104e+03	1.526620e-02
9.706776e+03	1.505222e-02
9.745603e+03	1.495320e-02
9.784586e+03	1.475552e-02
9.823724e+03	1.442082e-02
9.863019e+03	1.424533e-02
9.902471e+03	1.366824e-02
9.942081e+03	1.380282e-02
9.981849e+03	1.349457e-02
1.002178e+04	1.340507e-02
1.006186e+04	1.308429e-02
1.010211e+04	1.282012e-02
1.014252e+04	1.270548e-02
1.018309e+04	1.263550e-02
1.022382e+04	1.229776e-02
1.026472e+04	1.215102e-02
1.030578e+04	1.188849e-02
1.034700e+04	1.167432e-02
1.038839e+04	1.154526e-02
1.042994e+04	1.135855e-02
1.047166e+04	1.117846e-02
1.051355e+04	1.097751e-02
1.055560e+04	1.079846e-02
1.059782e+04	1.059704e-02
1.064022e+04	1.053271e-02
1.068278e+04	1.041470e-02
1.072551e+04	1.004346e-02
1.076841e+04	9.928114e-03
1.081148e+04	9.831172e-03
1.085473e+04	9.882628e-03
1.089815e+04	9.404716e-03
1.094174e+04	9.382006e-03
1.098551e+04	9.095656e-03
1.102945e+04	9.012205e-03
1.107357e+04	8.916291e-03
1.111786e+04	8.734424e-03
1.116233e+04	8.632185e-03
1.120698e+04	8.409660e-03
1.125181e+04	8.356659e-03
1.129682e+04	8.196991e-03
1.134200e+04	8.125093e-03
1.138737e+04	7.984087e-03
1.143292e+04	7.796767e-03
1.147865e+04	7.738954e-03
1.152457e+04	7.562792e-03
1.157067e+04	7.425034e-03
1.161695e+04	7.321287e-03
1.166342e+04	7.271067e-03
1.171007e+04	7.080317e-03
1.175691e+04	6.903577e-03
1.180394e+04	6.884768e-03
1.185115e+04	6.729844e-03
1.189856e+04	6.715040e-03
1.194615e+04	6.588583e-03
1.199394e+04	6.494512e-03
1.204191e+04	6.400118e-03
1.209008e+04	6.293504e-03
1.213844e+04	6.172841e-03
1.218700e+04	6.121932e-03
1.223574e+04	5.990919e-03
1.228469e+04	5.981752e-03
1.233382e+04	5.777525e-03
1.238316e+04	5.749638e-03
1.243269e+04	5.527388e-03
1.248242e+04	5.593338e-03
1.253235e+04	5.439131e-03
1.258248e+04	5.409320e-03
1.263281e+04	5.325231e-03
1.268334e+04	5.180553e-03
1.273408e+04	5.244300e-03
1.278501e+04	5.008942e-03
1.283615e+04	4.937527e-03
1.288750e+04	4.962459e-03
1.293905e+04	4.763029e-03
1.299080e+04	4.795446e-03
1.304277e+04	4.672310e-03
1.309494e+04	4.640301e-03
1.314732e+04	4.520518e-03
1.319991e+04	4.462693e-03
1.325271e+04	4.389804e-03
1.330572e+04	4.315241e-03
1.335894e+04	4.245357e-03
1.341238e+04	4.232799e-03
1.346603e+04	4.084886e-03
1.351989e+04	4.113686e-03
1.357397e+04	3.994821e-03
1.362827e+04	3.952901e-03
1.368278e+04	3.911238e-03
1.373751e+04	3.779996e-03
1.379246e+04	3.795509e-03
1.384763e+04	3.680618e-03
1.390302e+04	3.713671e-03
1.395863e+04	3.618146e-03
1.401447e+04	3.537738e-03
1.407052e+04	3.551105e-03
1.412681e+04	3.397862e-03
1.418331e+04	3.315185e-03
1.424005e+04	3.347305e-03
1.429701e+04	3.334300e-03
1.435420e+04	3.213602e-03
1.441161e+04	3.196587e-03
1.446926e+04	3.086748e-03
1.452714e+04	3.104830e-03
1.458524e+04	3.049768e-03
1.464359e+04	2.964716e-03
1.470216e+04	2.903661e-03
1.476097e+04	2.941877e-03
1.482001e+04	2.871365e-03
1.487929e+04	2.804883e-03
1.493881e+04	2.762875e-03
1.499856e+04	2.712868e-03
1.505856e+04	2.705663e-03
1.511879e+04	2.641206e-03
1.517927e+04	2.599461e-03
1.523999e+04	2.586560e-03
1.530095e+04	2.515409e-03
1.536215e+04	2.468293e-03
1.542360e+04	2.440418e-03
1.548529e+04	2.423824e-03
1.554723e+04	2.352285e-03
1.560942e+04	2.367127e-03
1.567186e+04	2.306176e-03
1.573455e+04	2.255096e-03
1.579749e+04	2.246751e-03
1.586068e+04	2.203065e-03
1.592412e+04	2.190789e-03
1.598781e+04	2.094370e-03
1.605177e+04	2.100479e-03
1.611597e+04	2.045689e-03
1.618044e+04	2.019602e-03
1.624516e+04	1.976854e-03
1.631014e+04	1.991576e-03
1.637538e+04	1.977326e-03
1.644088e+04	1.935646e-03
1.650665e+04	1.871192e-03
1.657267e+04	1.837796e-03
1.663896e+04	1.801579e-03
1.670552e+04	1.804032e-03
1.677234e+04	1.800291e-03
1.683943e+04	1.747758e-03
1.690679e+04	1.720542e-03
1.697441e+04	1.705002e-03
1.704231e+04	1.711051e-03
1.711048e+04	1.618350e-03
1.717892e+04	1.626952e-03
1.724764e+04	1.573612e-03
1.731663e+04	1.553661e-03
1.738590e+04	1.533852e-03
1.745544e+04	1.536722e-03
1.752526e+04	1.502559e-03
1.759536e+04	1.462941e-03
1.766574e+04	1.444210e-03
1.773641e+04	1.427751e-03
1.780735e+04	1.417555e-03
1.787858e+04	1.407555e-03
1.795010e+04	1.364202e-03
1.802190e+04	1.357442e-03
1.809398e+04	1.327395e-03
1.816636e+04	1.267839e-03
1.823903e+04	1.302162e-03
1.831198e+04	1.275791e-03
1.838523e+04	1.249738e-03
1.845877e+04	1.243459e-03
1.853261e+04	1.185576e-03
1.860674e+04	1.167848e-03
1.868116e+04	1.172773e-03
1.875589e+04	1.152152e-03
1.883091e+04	1.149532e-03
1.890623e+04	1.120909e-03
1.898186e+04	1.096691e-03
1.905779e+04	1.103061e-03
1.913402e+04	1.095636e-03
1.921055e+04	1.029926e-03
1.928740e+04	1.048114e-03
1.936455e+04	1.029124e-03
1.944200e+04	9.884482e-04
1.951977e+04	1.012698e-03
1.959785e+04	9.602725e-04
1.967624e+04	9.562607e-04
1.991080e+04	9.229096e-04
